day,S,I,R,D,beta,gamma,mu,R0
0,999.0,0.0,0.0,2.6338100157025517,0.1,0.06,0.003,1.5873015873015874
1,998.896852412026,5.657209934909134,0.062227304837113605,0.0,0.10268917926710303,0.062142682737583645,0.003,1.5763732003603403
2,998.7869499095277,2.3884115176498595,0.12906414738094488,0.6398504910050354,0.1053567068439591,0.06421649788897611,0.003,1.567423328391499
3,998.669896038954,0.0,0.20070066028078487,0.322022170037526,0.10798110536700026,0.06615479132887087,0.003,1.5614406940147922
4,998.5452804932054,0.0,0.2772691363858295,0.0,0.1105412447224403,0.06789526471127655,0.003,1.5592190137468755
5,998.4126722239731,8.860829877049861,0.3588439880567194,0.0,0.11301651217352676,0.06938197778961636,0.003,1.5613902192893612
6,998.2716113734461,0.0,0.44544427963138244,1.7284651904245707,0.1153869783221772,0.07056714638228086,0.003,1.568457986974046
7,998.1216002020834,0.0,0.5370385808512526,0.22808616073385476,0.1176335575687742,0.07141267819554184,0.003,1.5808268217366992
8,997.9620933849252,7.239582894206732,0.6335518034924982,0.0,0.11973816177819137,0.0718913971412152,0.003,1.5988239817774144
9,997.7924880011427,0.0,0.7348737993241907,1.0755531132953162,0.12168384591482176,0.07198791679849578,0.003,1.6227127130602281
10,997.6121137510756,0.0,0.840869090371569,0.0,0.12345494447404089,0.07169913494618188,0.003,1.6526957716844495
11,997.4202238131428,1.1483049625747421,0.951387658343246,0.5851658115147812,0.1250371976116391,0.07103433327061741,0.003,1.688908268473103
12,997.2159869590694,8.57900658168872,1.0662764930473843,0.6155270857421444,0.12641786595570215,0.07001487904465563,0.003,1.7313986903735805
13,996.9984815543432,0.0,1.185391887142523,0.0,0.1275858331765435,0.0686735383659287,0.003,1.7800967565624433
14,996.7666921390073,0.0,1.3086126276988423,1.2496888232781953,0.1285316954888546,0.06705342302750968,0.003,1.8347668098728132
15,996.519509436083,0.0,1.4358544167504235,0.0,0.12924783736545473,0.0652066048694107,0.003,1.894946062964348
16,996.2557346618362,12.325442369757544,1.567085967090226,0.0,0.12972849285303806,0.0631924421468001,0.003,1.9598686594056938
17,995.9740891166638,12.376627102329751,1.7023473061999397,0.0,0.12996979199623945,0.061075671706841195,0.003,2.0283797037801934
18,995.6732300972039,7.053099302189292,1.8417707796125726,0.0,0.12996979199623945,0.058924328293158794,0.003,2.0988486363702408
19,995.3517741268026,4.361521357138423,1.9856050802059242,0.2549942420086303,0.12972849285303806,0.056807557853199894,0.003,2.1690986475565843
20,995.0083283882611,6.174885130159373,2.134242291059633,0.0,0.12924783736545473,0.0547933951305893,0.003,2.236377307015928
21,994.6415309743546,9.868405546472783,2.288247394630618,1.231160201411683,0.12853169548885462,0.05294657697249032,0.003,2.297400528222761
22,994.2501001239905,0.0,2.448388967337343,0.4953270566729206,0.12758583317654354,0.051326461634071306,0.003,2.3485025407310345
23,993.832891972038,8.871971924081407,2.6156688869286615,0.0,0.12641786595570215,0.04998512095534437,0.003,2.385912567081739
24,993.3889654533308,0.0,2.791347768139008,1.4786813384957096,0.1250371976116391,0.048965666729382594,0.003,2.406150165700465
25,992.9176519857667,1.0039470272832038,2.9769620101653254,1.9010212842315073,0.12345494447404089,0.048300865053818115,0.003,2.4064885522793467
26,992.4186265349136,8.448524621888687,3.1743274829209036,0.010875565651739916,0.12168384591482176,0.04801208320150422,0.003,2.385392602653671
27,991.8919753403269,0.0,3.385524430106318,0.0,0.1197381617781914,0.04810860285878478,0.003,2.3428181378589623
28,991.3382549933505,4.21292497426876,3.6128586939804137,0.0,0.11763355756877421,0.048587321804458156,0.003,2.2802803761487063
29,990.7585367944489,1.1890531762595948,3.858795502682034,0.0,0.1153869783221772,0.04943285361771914,0.003,2.2006618057343985
30,990.1544305843718,4.317469966294359,4.125864326104817,0.0,0.11301651217352676,0.05061802221038364,0.003,2.1078082986738744
31,989.5280829550329,0.0,4.416536487965797,0.6058476733737893,0.1105412447224403,0.05210473528872344,0.003,2.0060207919202417
32,988.8821463628724,0.0,4.733081004817542,0.0,0.10798110536700026,0.053845208671129116,0.003,1.8995638839451097
33,988.2197178947692,3.1892355361908526,5.077407952806869,0.6405823611441857,0.1053567068439591,0.05578350211102388,0.003,1.7922836010173877
34,987.5442491198306,11.008732485777145,5.45091209492183,2.608526466729455,0.10268917926710303,0.05785731726241635,0.003,1.6873760442693844
35,986.8594313521031,6.169703442992708,5.854331529594563,0.0,0.1,0.06,0.003,1.5873015873015874
36,986.1690632048053,7.2228840171771855,6.287636389896665,0.0,0.097310820732897,0.06214268273758363,0.003,1.4938104579588367
37,985.4769092085355,10.605184725450464,6.749960695412268,0.0,0.09464329315604092,0.06421649788897611,0.003,1.40803665957674
38,984.7865591510423,3.52208435970981,7.239586561496081,0.3649945958029972,0.09201889463299975,0.06615479132887087,0.003,1.3306221140252872
39,984.1012977178923,9.057287370727586,7.753984702785694,1.8762502170529056,0.08945875527755973,0.06789526471127655,0.003,1.2618438712639504
40,983.4239926278028,4.131424663151959,8.289908930381417,0.0,0.08698348782647326,0.06938197778961636,0.003,1.2017285308132541
41,982.7570073429816,0.0,8.843536640392436,0.0,0.08461302167782284,0.07056714638228084,0.003,1.1501468500374301
42,982.1021417304152,6.204521263881483,9.410642765639501,0.5264632735523332,0.08236644243122582,0.07141267819554184,0.003,1.1068872190674692
43,981.4606012857054,10.713970416692213,9.986792059114055,1.7801044094182212,0.08026183822180863,0.0718913971412152,0.003,1.0717097194817573
44,980.8329929957945,9.64719004977049,10.567533869718055,1.098707651744458,0.07831615408517828,0.07198791679849578,0.003,1.044383647776561
45,980.2193438959323,8.03251789661737,11.148585184783226,1.036265971667564,0.07654505552595912,0.0716991349461819,0.003,1.0247114050397925
46,979.619137129616,19.166428958709556,11.725990671150438,0.2302681325274794,0.07496280238836094,0.07103433327061741,0.003,1.0125410613795858
47,979.0313598209584,9.991580363510012,12.296252398471713,1.3209834868058572,0.07358213404429786,0.07001487904465563,0.003,1.0077690329295115
48,978.4545572223036,12.604676604381046,12.856425974869014,2.14927188883873,0.07241416682345649,0.0686735383659287,0.003,1.0103333597644715
49,977.886888196148,18.433503749392862,13.404183559901233,0.0,0.0714683045111454,0.06705342302750968,0.003,1.020197178417393
50,977.3261782766788,2.076331724905315,13.937847059000667,1.766121535598793,0.0707521626345453,0.0652066048694107,0.003,1.037321279515501
51,976.7699673637762,3.2722099851896056,14.456396945872115,0.5409869995571119,0.07027150714696195,0.0631924421468001,0.003,1.061624331537963
52,976.2155506131342,16.18681640312515,14.9594627401172,0.0,0.07003020800376057,0.06107567170684121,0.003,1.0929297522492238
53,975.6600119251142,4.457535410400086,15.447301249348168,0.0,0.07003020800376057,0.0589243282931588,0.003,1.1308997599816886
54,975.100250279243,8.353103015237615,15.9207679637494,0.0,0.07027150714696195,0.0568075578531999,0.003,1.1749603172135241
55,974.532999881634,13.25027659669616,16.381285725791397,3.3524943058859185,0.0707521626345453,0.054793395130589305,0.003,1.2242257523489406
56,973.9548455137783,12.526605329082365,16.83081333925999,0.0,0.07146830451114539,0.05294657697249032,0.003,1.2774383774415243
57,973.3622347445643,16.655397576292387,17.271815229829066,0.0,0.07241416682345649,0.051326461634071306,0.003,1.332944658005139
58,972.7514887580816,15.604210325744951,17.707231814475946,0.1750718636331845,0.07358213404429785,0.04998512095534437,0.003,1.3887320198119875
59,972.1188135700634,13.803140139160973,18.140448856411773,0.0,0.07496280238836092,0.048965666729382594,0.003,1.4425448013346707
60,971.4603127160532,5.468034147295564,18.575263930008475,1.105283418565886,0.07654505552595911,0.04830086505381812,0.003,1.4920811850961597
61,970.7720033642271,12.948724083092882,19.015845646201686,3.2358434785860726,0.07831615408517825,0.04801208320150422,0.003,1.5352471251922701
62,970.0498359227759,10.965969514238394,19.46668351216385,0.08721239946536641,0.08026183822180862,0.04810860285878478,0.003,1.5704173804863233
63,969.2897172691984,3.632942096834018,19.932525501545417,1.2350350080138304,0.0823664424312258,0.04858732180445815,0.003,1.5966411814018175
64,968.4875376699887,16.62680018566643,20.418300629570876,0.0,0.08461302167782281,0.04943285361771914,0.003,1.6137405431854792
65,967.6391997047251,14.108178759199163,20.92902689843332,3.358144154602389,0.08698348782647325,0.05061802221038364,0.003,1.6222807974000217
66,966.7406477777613,10.906323986423123,21.469704802821344,1.3795061315006056,0.08945875527755971,0.05210473528872344,0.003,1.6234313586452602
67,965.7878957700773,9.960689255066377,22.0451997101246,0.0,0.09201889463299974,0.053845208671129116,0.003,1.6187625445332359
68,964.7770501493972,5.852455227909912,22.660117551335432,2.5259385618279264,0.0946432931560409,0.05578350211102388,0.003,1.6100315523442095
69,963.7043255151297,12.706069410898358,23.318679948907608,3.0072422354787456,0.09731082073289699,0.05785731726241635,0.003,1.5989995141141922
70,962.5660500195985,14.34800013169092,24.024606473082674,1.4748127794073462,0.09999999999999999,0.05999999999999999,0.003,1.5873015873015874
71,961.3586582072609,8.74258280621888,24.781011031493055,0.0,0.102689179267103,0.06214268273758363,0.003,1.5763732003603403
72,960.0786694578445,18.40736617043794,25.590319452026215,4.002476871034638,0.1053567068439591,0.0642164978889761,0.003,1.5674233283914993
73,958.7226514252683,8.39498050464141,26.4542142125938,1.8146431232684468,0.10798110536700026,0.06615479132887087,0.003,1.5614406940147922
74,957.287168721641,4.118342576619476,27.373610032404965,3.155032932404782,0.11054124472244027,0.06789526471127653,0.003,1.5592190137468755
75,955.7687182897744,19.26822251355664,28.348661854066886,0.5980938397852718,0.11301651217352673,0.06938197778961636,0.003,1.561390219289361
76,954.1636541602176,13.115108911594644,29.378804604184985,0.8721931669335692,0.11538697832217717,0.07056714638228086,0.003,1.5684579869740456
77,952.4681050480523,14.96537497592781,30.462821261801903,1.6867786320523301,0.1176335575687742,0.07141267819554184,0.003,1.5808268217366992
78,950.6778893033667,12.276577577168108,31.598935350705514,3.2489542079596907,0.11973816177819137,0.0718913971412152,0.003,1.5988239817774144
79,948.7884323323652,9.37144624243053,32.78492230979953,1.8328965043320635,0.12168384591482173,0.07198791679849578,0.003,1.622712713060228
80,946.7946920589263,23.332448163606493,34.01823445046841,0.0,0.12345494447404089,0.0716991349461819,0.003,1.652695771684449
81,944.6910984570409,15.100041597526346,35.29613501255937,2.1177811246270224,0.1250371976116391,0.07103433327061741,0.003,1.688908268473103
82,942.4715134437369,26.827334067046852,36.615838311078356,4.23913404006527,0.12641786595570212,0.07001487904465566,0.003,1.7313986903735794
