day,S,I,R,D,beta,gamma,mu,R0
0,999.0,2.3803609515190263,0.0,0.20305153156024855,0.1,0.06,0.003,1.5873015873015874
1,998.896852412026,0.653629619501765,0.062227304837113605,0.014466357683331203,0.10268917926710303,0.062142682737583645,0.003,1.5763732003603403
2,998.7869499095277,2.877673166192059,0.12906414738094488,0.09473410462667418,0.1053567068439591,0.06421649788897611,0.003,1.567423328391499
3,998.669896038954,5.352354648864065,0.20070066028078487,0.0,0.10798110536700026,0.06615479132887087,0.003,1.5614406940147922
4,998.5452804932054,0.513790785448121,0.2772691363858295,0.03515979163018734,0.1105412447224403,0.06789526471127655,0.003,1.5592190137468755
5,998.4126722239731,0.5613058874684811,0.3588439880567194,0.4677541329005673,0.11301651217352676,0.06938197778961636,0.003,1.5613902192893612
6,998.2716113734461,5.6513262778788915,0.44544427963138244,1.3351159273107438,0.1153869783221772,0.07056714638228086,0.003,1.568457986974046
7,998.1216002020834,3.449955441697413,0.5370385808512526,0.8932960274401038,0.1176335575687742,0.07141267819554184,0.003,1.5808268217366992
8,997.9620933849252,0.07155868374201191,0.6335518034924982,1.979145508301531,0.11973816177819137,0.0718913971412152,0.003,1.5988239817774144
9,997.7924880011427,2.948046722965041,0.7348737993241907,0.0,0.12168384591482176,0.07198791679849578,0.003,1.6227127130602281
10,997.6121137510756,0.22240491102910398,0.840869090371569,0.8271965650594836,0.12345494447404089,0.07169913494618188,0.003,1.6526957716844495
11,997.4202238131428,0.29270711201883937,0.951387658343246,0.20755291461826814,0.1250371976116391,0.07103433327061741,0.003,1.688908268473103
12,997.2159869590694,2.343834805692279,1.0662764930473843,2.0305046253241605,0.12641786595570215,0.07001487904465563,0.003,1.7313986903735805
13,996.9984815543432,0.0,1.185391887142523,0.0,0.1275858331765435,0.0686735383659287,0.003,1.7800967565624433
14,996.7666921390073,0.0,1.3086126276988423,0.0,0.1285316954888546,0.06705342302750968,0.003,1.8347668098728132
15,996.519509436083,0.41936707703838505,1.4358544167504235,0.0,0.12924783736545473,0.0652066048694107,0.003,1.894946062964348
16,996.2557346618362,0.0,1.567085967090226,0.0,0.12972849285303806,0.0631924421468001,0.003,1.9598686594056938
17,995.9740891166638,3.121507695447817,1.7023473061999397,0.0,0.12996979199623945,0.061075671706841195,0.003,2.0283797037801934
18,995.6732300972039,0.0,1.8417707796125726,0.0,0.12996979199623945,0.058924328293158794,0.003,2.0988486363702408
19,995.3517741268026,0.0,1.9856050802059242,0.22604886171445807,0.12972849285303806,0.056807557853199894,0.003,2.1690986475565843
20,995.0083283882611,6.832673945329118,2.134242291059633,0.4074377675554635,0.12924783736545473,0.0547933951305893,0.003,2.236377307015928
21,994.6415309743546,2.336441268118554,2.288247394630618,1.8063610788990045,0.12853169548885462,0.05294657697249032,0.003,2.297400528222761
22,994.2501001239905,3.3735990118884787,2.448388967337343,0.9767564302324119,0.12758583317654354,0.051326461634071306,0.003,2.3485025407310345
23,993.832891972038,0.0,2.6156688869286615,0.0,0.12641786595570215,0.04998512095534437,0.003,2.385912567081739
24,993.3889654533308,2.1707105551024255,2.791347768139008,0.0,0.1250371976116391,0.048965666729382594,0.003,2.406150165700465
25,992.9176519857667,4.266035130845562,2.9769620101653254,0.5933339242418674,0.12345494447404089,0.048300865053818115,0.003,2.4064885522793467
26,992.4186265349136,1.048545741793418,3.1743274829209036,0.0,0.12168384591482176,0.04801208320150422,0.003,2.385392602653671
27,991.8919753403269,5.593460414300958,3.385524430106318,1.8325944881090586,0.1197381617781914,0.04810860285878478,0.003,2.3428181378589623
28,991.3382549933505,3.192507354463454,3.6128586939804137,1.2559110387761891,0.11763355756877421,0.048587321804458156,0.003,2.2802803761487063
29,990.7585367944489,4.369779975459998,3.858795502682034,0.0,0.1153869783221772,0.04943285361771914,0.003,2.2006618057343985
30,990.1544305843718,3.829273724851123,4.125864326104817,0.0,0.11301651217352676,0.05061802221038364,0.003,2.1078082986738744
31,989.5280829550329,10.967551555979956,4.416536487965797,1.4620332541317878,0.1105412447224403,0.05210473528872344,0.003,2.0060207919202417
32,988.8821463628724,6.09405269264958,4.733081004817542,0.14942612527276977,0.10798110536700026,0.053845208671129116,0.003,1.8995638839451097
33,988.2197178947692,3.4914532414668593,5.077407952806869,1.3936513203857395,0.1053567068439591,0.05578350211102388,0.003,1.7922836010173877
34,987.5442491198306,8.998899148546712,5.45091209492183,0.0,0.10268917926710303,0.05785731726241635,0.003,1.6873760442693844
35,986.8594313521031,3.581215945011237,5.854331529594563,0.0,0.1,0.06,0.003,1.5873015873015874
36,986.1690632048053,7.790131457993786,6.287636389896665,0.33834899610639607,0.097310820732897,0.06214268273758363,0.003,1.4938104579588367
37,985.4769092085355,1.9716912937556055,6.749960695412268,0.39811522213819384,0.09464329315604092,0.06421649788897611,0.003,1.40803665957674
38,984.7865591510423,3.904772362756371,7.239586561496081,0.0,0.09201889463299975,0.06615479132887087,0.003,1.3306221140252872
39,984.1012977178923,8.29070178870656,7.753984702785694,0.9654581523078312,0.08945875527755973,0.06789526471127655,0.003,1.2618438712639504
40,983.4239926278028,9.913780374741435,8.289908930381417,0.0,0.08698348782647326,0.06938197778961636,0.003,1.2017285308132541
41,982.7570073429816,8.427454508219713,8.843536640392436,0.3192204134910814,0.08461302167782284,0.07056714638228084,0.003,1.1501468500374301
42,982.1021417304152,7.693643947067046,9.410642765639501,0.5811873560498476,0.08236644243122582,0.07141267819554184,0.003,1.1068872190674692
43,981.4606012857054,7.219545201999349,9.986792059114055,0.9624350279690337,0.08026183822180863,0.0718913971412152,0.003,1.0717097194817573
44,980.8329929957945,3.9701774016362172,10.567533869718055,1.1653044576005414,0.07831615408517828,0.07198791679849578,0.003,1.044383647776561
45,980.2193438959323,6.086876573077742,11.148585184783226,0.0,0.07654505552595912,0.0716991349461819,0.003,1.0247114050397925
46,979.619137129616,6.805744126694023,11.725990671150438,0.0,0.07496280238836094,0.07103433327061741,0.003,1.0125410613795858
47,979.0313598209584,11.016845836899089,12.296252398471713,1.7509788391794578,0.07358213404429786,0.07001487904465563,0.003,1.0077690329295115
48,978.4545572223036,9.026432804642923,12.856425974869014,0.9186056163892644,0.07241416682345649,0.0686735383659287,0.003,1.0103333597644715
49,977.886888196148,3.1677661931027057,13.404183559901233,0.0,0.0714683045111454,0.06705342302750968,0.003,1.020197178417393
50,977.3261782766788,8.970694573869409,13.937847059000667,2.071412468167319,0.0707521626345453,0.0652066048694107,0.003,1.037321279515501
51,976.7699673637762,7.013366240757021,14.456396945872115,0.7949452207006682,0.07027150714696195,0.0631924421468001,0.003,1.061624331537963
52,976.2155506131342,6.229411773374796,14.9594627401172,1.7829872980389538,0.07003020800376057,0.06107567170684121,0.003,1.0929297522492238
53,975.6600119251142,9.853714363933502,15.447301249348168,0.799990309037312,0.07003020800376057,0.0589243282931588,0.003,1.1308997599816886
54,975.100250279243,11.080752684499394,15.9207679637494,2.63061676548348,0.07027150714696195,0.0568075578531999,0.003,1.1749603172135241
55,974.532999881634,10.885602071974246,16.381285725791397,2.3786501581735657,0.0707521626345453,0.054793395130589305,0.003,1.2242257523489406
56,973.9548455137783,6.069000656876247,16.83081333925999,0.5875800714303941,0.07146830451114539,0.05294657697249032,0.003,1.2774383774415243
57,973.3622347445643,7.6680985521615375,17.271815229829066,1.7189012831094663,0.07241416682345649,0.051326461634071306,0.003,1.332944658005139
58,972.7514887580816,9.597499725522127,17.707231814475946,1.4491346453033898,0.07358213404429785,0.04998512095534437,0.003,1.3887320198119875
59,972.1188135700634,11.561122139146551,18.140448856411773,2.1307654600793757,0.07496280238836092,0.048965666729382594,0.003,1.4425448013346707
60,971.4603127160532,7.715325632239532,18.575263930008475,0.043157032413485785,0.07654505552595911,0.04830086505381812,0.003,1.4920811850961597
61,970.7720033642271,8.75126221671324,19.015845646201686,1.5665806584457396,0.07831615408517825,0.04801208320150422,0.003,1.5352471251922701
62,970.0498359227759,6.435886703567359,19.46668351216385,1.9321508010243749,0.08026183822180862,0.04810860285878478,0.003,1.5704173804863233
63,969.2897172691984,6.451487729368125,19.932525501545417,0.0,0.0823664424312258,0.04858732180445815,0.003,1.5966411814018175
64,968.4875376699887,12.320376654812348,20.418300629570876,0.0,0.08461302167782281,0.04943285361771914,0.003,1.6137405431854792
65,967.6391997047251,14.138319081587401,20.92902689843332,0.0,0.08698348782647325,0.05061802221038364,0.003,1.6222807974000217
